,ID,RawText,AspectTerms,AspectTermsPolarity,AspectTermsSpan,TextWithPOS,FixedTextWithPOS,Past,Future,Adj,Adv,Pronoun,Noun,Verb,Pos_lex,Neg_lex,FixedTexttWithPOSReplaced,RawTextWithLabelIOB
10,986,"i've noticed megadeth, mr. scruff, st. germain, traditional vietnamese songs, black sabbath, jay-z, and daft punk all being played.",['songs'],['neutral'],"[('71', '76')]","[('i', 'NN'), (""'ve"", 'VBP'), ('noticed', 'VBN'), ('megadeth', 'NNS'), (',', ','), ('mr.', 'NN'), ('stuff', 'NN'), (',', ','), ('st.', 'JJ'), ('german', 'JJ'), (',', ','), ('traditional', 'JJ'), ('vietnamese', 'JJ'), ('songs', 'NNS'), (',', ','), ('black', 'JJ'), ('sabbath', 'NN'), (',', ','), ('jay-z', 'NN'), (',', ','), ('and', 'CC'), ('daft', 'VB'), ('punk', 'NN'), ('all', 'DT'), ('being', 'VBG'), ('played', 'VBN'), ('.', '.')]","[('i', 'NN'), (""'ve"", 'VBP'), ('notice', 'VBN'), ('megadeth', 'NNS'), (',', ','), ('mr.', 'NN'), ('stuff', 'NN'), (',', ','), ('st.', 'JJ'), ('german', 'JJ'), (',', ','), ('traditional', 'JJ'), ('vietnamese', 'JJ'), ('song', 'NNS'), (',', ','), ('black', 'JJ'), ('sabbath', 'NN'), (',', ','), ('jay-z', 'NN'), (',', ','), ('and', 'CC'), ('daft', 'VB'), ('punk', 'NN'), ('all', 'DT'), ('be', 'VBG'), ('play', 'VBN'), ('.', '.')]",0,0,0.185185185,0,0,0.296296296,0.185185185,0,0.166666667,"[('i', 'NN'), (""'ve"", 'VBP'), ('notice', 'VBN'), ('megadeth', 'NNS'), (',', ','), ('mr.', 'NN'), ('stuff', 'NN'), (',', ','), ('st.', 'JJ'), ('german', 'JJ'), (',', ','), ('traditional', 'JJ'), ('vietnamese', 'JJ'), ('song', 'NNS'), (',', ','), ('black', 'JJ'), ('sabbath', 'NN'), (',', ','), ('jay-z', 'NN'), (',', ','), ('and', 'CC'), ('daft', 'VB'), ('punk', 'NN'), ('all', 'DT'), ('be', 'VBG'), ('play', 'VBN'), ('.', '.')]","[('i', 'O', None), (""'ve"", 'O', None), ('noticed', 'O', None), ('megadeth', 'O', None), (',', 'O', None), ('mr.', 'O', None), ('scruff', 'O', None), (',', 'O', None), ('st.', 'O', None), ('germain', 'O', None), (',', 'O', None), ('traditional', 'O', None), ('vietnamese', 'O', None), ('songs', 'B', 'neutral'), (',', 'O', None), ('black', 'O', None), ('sabbath', 'O', None), (',', 'O', None), ('jay-z', 'O', None), (',', 'O', None), ('and', 'O', None), ('daft', 'O', None), ('punk', 'O', None), ('all', 'O', None), ('being', 'O', None), ('played', 'O', None)]"
11,296,"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","['toast', 'mayonnaise', 'bacon', 'cheese', 'ingredients', 'plate', 'omelet']","['negative', 'negative', 'negative', 'neutral', 'negative', 'neutral', 'neutral']","[('41', '46'), ('18', '28'), ('126', '131'), ('73', '79'), ('57', '68'), ('170', '175'), ('86', '92')]","[('They', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('mayonnaise', 'NN'), (',', ','), ('forgot', 'VBD'), ('our', 'PRP$'), ('toast', 'NN'), (',', ','), ('left', 'VBD'), ('out', 'RP'), ('ingredients', 'NNS'), ('(', '('), ('ie', 'JJ'), ('cheese', 'NN'), ('in', 'IN'), ('an', 'DT'), ('meet', 'NN'), (')', ')'), (',', ','), ('below', 'IN'), ('hot', 'JJ'), ('temperatures', 'NNS'), ('and', 'CC'), ('the', 'DT'), ('bacon', 'NN'), ('was', 'VBD'), ('so', 'RB'), ('over', 'IN'), ('cooked', 'VBD'), ('it', 'PRP'), ('stumbled', 'VBD'), ('on', 'IN'), ('the', 'DT'), ('plate', 'NN'), ('when', 'WRB'), ('you', 'PRP'), ('touched', 'VBD'), ('it', 'PRP'), ('.', '.')]","[('They', 'PRP'), ('do', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('mayonnaise', 'NN'), (',', ','), ('forget', 'VBD'), ('our', 'PRP$'), ('toast', 'NN'), (',', ','), ('leave', 'VBD'), ('out', 'RP'), ('ingredient', 'NNS'), ('(', '('), ('ie', 'JJ'), ('cheese', 'NN'), ('in', 'IN'), ('an', 'DT'), ('meet', 'NN'), (')', ')'), (',', ','), ('below', 'IN'), ('hot', 'JJ'), ('temperature', 'NNS'), ('and', 'CC'), ('the', 'DT'), ('bacon', 'NN'), ('be', 'VBD'), ('so', 'RB'), ('over', 'IN'), ('cook', 'VBD'), ('it', 'PRP'), ('stumble', 'VBD'), ('on', 'IN'), ('the', 'DT'), ('plate', 'NN'), ('when', 'WRB'), ('you', 'PRP'), ('touch', 'VBD'), ('it', 'PRP'), ('.', '.')]",0.875,0,0.048780488,0.073170732,0.12195122,0.195121951,0.195121951,0.333333333,0.333333333,"[('They', 'PRP'), ('do', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('mayonnaise', 'NN'), (',', ','), ('forget', 'VBD'), ('our', 'PRP$'), ('toast', 'NN'), (',', ','), ('leave', 'VBD'), ('out', 'RP'), ('ingredient', 'NNS'), ('(', '('), ('ie', 'JJ'), ('cheese', 'NN'), ('in', 'IN'), ('an', 'DT'), ('meet', 'NN'), (')', ')'), (',', ','), ('below', 'IN'), ('hot', 'JJ'), ('temperature', 'NNS'), ('and', 'CC'), ('the', 'DT'), ('bacon', 'NN'), ('be', 'VBD'), ('so', 'RB'), ('over', 'IN'), ('cook', 'VBD'), ('it', 'PRP'), ('stumble', 'VBD'), ('on', 'IN'), ('the', 'DT'), ('plate', 'NN'), ('when', 'WRB'), ('you', 'PRP'), ('touch', 'VBD'), ('it', 'PRP'), ('.', '.')]","[('They', 'O', None), ('did', 'O', None), ('not', 'O', None), ('have', 'O', None), ('mayonnaise', 'O', None), (',', 'O', None), ('forgot', 'O', None), ('our', 'O', None), ('toast', 'B', 'negative'), (',', 'O', None), ('left', 'O', None), ('out', 'O', None), ('ingredients', 'O', None), ('(', 'O', None), ('ie', 'O', None), ('cheese', 'O', None), ('in', 'O', None), ('an', 'O', None), ('omelet', 'O', None), (')', 'O', None), (',', 'O', None), ('below', 'O', None), ('hot', 'O', None), ('temperatures', 'O', None), ('and', 'O', None), ('the', 'B', 'negative'), ('bacon', 'O', None), ('was', 'O', None), ('so', 'O', None), ('over', 'O', None), ('cooked', 'O', None), ('it', 'O', None), ('crumbled', 'O', None), ('on', 'O', None), ('the', 'B', 'neutral'), ('plate', 'O', None), ('when', 'O', None), ('you', 'O', None), ('touched', 'O', None), ('it', 'O', None)]"
12,1793,"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","['drinks', 'check']","['neutral', 'neutral']","[('82', '88'), ('32', '37')]","[('It', 'PRP'), ('took', 'VBD'), ('half', 'PDT'), ('an', 'DT'), ('hour', 'NN'), ('to', 'TO'), ('get', 'VB'), ('our', 'PRP$'), ('check', 'NN'), (',', ','), ('which', 'WDT'), ('was', 'VBD'), ('perfect', 'JJ'), ('since', 'IN'), ('we', 'PRP'), ('could', 'MD'), ('sit', 'VB'), (',', ','), ('have', 'VB'), ('drinks', 'NNS'), ('and', 'CC'), ('talk', 'NN'), ('!', '.')]","[('It', 'PRP'), ('take', 'VBD'), ('half', 'PDT'), ('an', 'DT'), ('hour', 'NN'), ('to', 'TO'), ('get', 'VB'), ('our', 'PRP$'), ('check', 'NN'), (',', ','), ('which', 'WDT'), ('be', 'VBD'), ('perfect', 'JJ'), ('since', 'IN'), ('we', 'PRP'), ('could', 'MD'), ('sit', 'VB'), (',', ','), ('have', 'VB'), ('drink', 'NNS'), ('and', 'CC'), ('talk', 'NN'), ('!', '.')]",0.4,0.2,0.043478261,0,0.130434783,0.173913043,0.217391304,0.5,0,"[('It', 'PRP'), ('take', 'VBD'), ('half', 'PDT'), ('an', 'DT'), ('hour', 'NN'), ('to', 'TO'), ('get', 'VB'), ('our', 'PRP$'), ('check', 'NN'), (',', ','), ('which', 'WDT'), ('be', 'VBD'), ('perfect', 'JJ'), ('since', 'IN'), ('we', 'PRP'), ('could', 'MD'), ('sit', 'VB'), (',', ','), ('have', 'VB'), ('drink', 'NNS'), ('and', 'CC'), ('talk', 'NN'), ('!', '.')]","[('It', 'O', None), ('took', 'O', None), ('half', 'O', None), ('an', 'O', None), ('hour', 'O', None), ('to', 'O', None), ('get', 'O', None), ('our', 'O', None), ('check', 'O', None), (',', 'O', None), ('which', 'O', None), ('was', 'O', None), ('perfect', 'O', None), ('since', 'O', None), ('we', 'O', None), ('could', 'O', None), ('sit', 'O', None), (',', 'O', None), ('have', 'O', None), ('drinks', 'B', 'neutral'), ('and', 'O', None), ('talk', 'O', None)]"
13,2200,The design and atmosphere is just as good.,"['design', 'atmosphere']","['positive', 'positive']","[('4', '10'), ('15', '25')]","[('The', 'DT'), ('design', 'NN'), ('and', 'CC'), ('atmosphere', 'NN'), ('is', 'VBZ'), ('just', 'RB'), ('as', 'RB'), ('good', 'JJ'), ('.', '.')]","[('The', 'DT'), ('design', 'NN'), ('and', 'CC'), ('atmosphere', 'NN'), ('be', 'VBZ'), ('just', 'RB'), ('as', 'RB'), ('good', 'JJ'), ('.', '.')]",0,0,0.111111111,0.222222222,0,0.222222222,0.111111111,0.5,0,"[('The', 'DT'), ('design', 'NN'), ('and', 'CC'), ('atmosphere', 'NN'), ('be', 'VBZ'), ('just', 'RB'), ('as', 'RB'), ('good', 'JJ'), ('.', '.')]","[('The', 'O', None), ('design', 'B', 'positive'), ('and', 'O', None), ('atmosphere', 'B', 'positive'), ('is', 'O', None), ('just', 'O', None), ('as', 'O', None), ('good', 'O', None)]"
14,3195,He has visited Thailand and is quite expert on the cuisine.,['cuisine'],['positive'],"[('51', '58')]","[('He', 'PRP'), ('has', 'VBZ'), ('visited', 'VBN'), ('Thailand', 'NNP'), ('and', 'CC'), ('is', 'VBZ'), ('quite', 'RB'), ('expert', 'JJ'), ('on', 'IN'), ('the', 'DT'), ('cuisine', 'NN'), ('.', '.')]","[('He', 'PRP'), ('have', 'VBZ'), ('visit', 'VBN'), ('Thailand', 'NNP'), ('and', 'CC'), ('be', 'VBZ'), ('quite', 'RB'), ('expert', 'JJ'), ('on', 'IN'), ('the', 'DT'), ('cuisine', 'NN'), ('.', '.')]",0,0,0.083333333,0.083333333,0.083333333,0.166666667,0.25,0,0,"[('He', 'PRP'), ('have', 'VBZ'), ('visit', 'VBN'), ('<PNOUN>', 'NNP'), ('and', 'CC'), ('be', 'VBZ'), ('quite', 'RB'), ('expert', 'JJ'), ('on', 'IN'), ('the', 'DT'), ('cuisine', 'NN'), ('.', '.')]","[('He', 'O', None), ('has', 'O', None), ('visited', 'O', None), ('Thailand', 'O', None), ('and', 'O', None), ('is', 'O', None), ('quite', 'O', None), ('expert', 'O', None), ('on', 'O', None), ('the', 'O', None), ('cuisine', 'B', 'positive')]"
15,3119,I would definitely recommend Mary's and am making it one of my regular neighborhood haunts.,[],[],[],"[('I', 'PRP'), ('would', 'MD'), ('definitely', 'RB'), ('recommend', 'VB'), ('Mary', 'NNP'), (""'s"", 'POS'), ('and', 'CC'), ('am', 'VBP'), ('making', 'VBG'), ('it', 'PRP'), ('one', 'CD'), ('of', 'IN'), ('my', 'PRP$'), ('regular', 'JJ'), ('neighborhood', 'NN'), ('haunts', 'NNS'), ('.', '.')]","[('I', 'PRP'), ('would', 'MD'), ('definitely', 'RB'), ('recommend', 'VB'), ('Mary', 'NNP'), (""'s"", 'POS'), ('and', 'CC'), ('be', 'VBP'), ('make', 'VBG'), ('it', 'PRP'), ('one', 'CD'), ('of', 'IN'), ('my', 'PRP$'), ('regular', 'JJ'), ('neighborhood', 'NN'), ('haunt', 'NNS'), ('.', '.')]",0,0.333333333,0.058823529,0.058823529,0.176470588,0.176470588,0.176470588,0.5,0.5,"[('I', 'PRP'), ('would', 'MD'), ('definitely', 'RB'), ('recommend', 'VB'), ('<PNOUN>', 'NNP'), (""'s"", 'POS'), ('and', 'CC'), ('be', 'VBP'), ('make', 'VBG'), ('it', 'PRP'), ('<NUM>', 'CD'), ('of', 'IN'), ('my', 'PRP$'), ('regular', 'JJ'), ('neighborhood', 'NN'), ('haunt', 'NNS'), ('.', '.')]","[('I', 'O', None), ('would', 'O', None), ('definitely', 'O', None), ('recommend', 'O', None), ('Mary', 'O', None), (""'s"", 'O', None), ('and', 'O', None), ('am', 'O', None), ('making', 'O', None), ('it', 'O', None), ('one', 'O', None), ('of', 'O', None), ('my', 'O', None), ('regular', 'O', None), ('neighborhood', 'O', None), ('haunts', 'O', None), ('.', 'O', None)]"
16,3359,The pizza is the best if you like thin crusted pizza.,"['pizza', 'thin crusted pizza']","['positive', 'neutral']","[('4', '9'), ('34', '52')]","[('The', 'DT'), ('pizza', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('if', 'IN'), ('you', 'PRP'), ('like', 'VBP'), ('thin', 'JJ'), ('trusted', 'VBN'), ('pizza', 'NN'), ('.', '.')]","[('The', 'DT'), ('pizza', 'NN'), ('be', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('if', 'IN'), ('you', 'PRP'), ('like', 'VBP'), ('thin', 'JJ'), ('trust', 'VBN'), ('pizza', 'NN'), ('.', '.')]",0,0,0.166666667,0,0.083333333,0.166666667,0.25,1,0,"[('The', 'DT'), ('pizza', 'NN'), ('be', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('if', 'IN'), ('you', 'PRP'), ('like', 'VBP'), ('thin', 'JJ'), ('trust', 'VBN'), ('pizza', 'NN'), ('.', '.')]","[('The', 'O', None), ('pizza', 'B', 'positive'), ('is', 'O', None), ('the', 'O', None), ('best', 'O', None), ('if', 'O', None), ('you', 'O', None), ('like', 'O', None), ('thin', 'B', 'neutral'), ('crusted', 'I', 'neutral'), ('pizza', 'I', 'neutral')]"
17,70,My Girlfriend and I stumbled onto this hopping place the other night and had a great time!,[],[],[],"[('My', 'PRP$'), ('Girlfriend', 'NNP'), ('and', 'CC'), ('I', 'PRP'), ('stumbled', 'VBD'), ('onto', 'IN'), ('this', 'DT'), ('hopping', 'VBG'), ('place', 'NN'), ('the', 'DT'), ('other', 'JJ'), ('night', 'NN'), ('and', 'CC'), ('had', 'VBD'), ('a', 'DT'), ('great', 'JJ'), ('time', 'NN'), ('!', '.')]","[('My', 'PRP$'), ('Girlfriend', 'NNP'), ('and', 'CC'), ('I', 'PRP'), ('stumble', 'VBD'), ('onto', 'IN'), ('this', 'DT'), ('hop', 'VBG'), ('place', 'NN'), ('the', 'DT'), ('other', 'JJ'), ('night', 'NN'), ('and', 'CC'), ('have', 'VBD'), ('a', 'DT'), ('great', 'JJ'), ('time', 'NN'), ('!', '.')]",0.666666667,0,0.111111111,0,0.111111111,0.222222222,0.166666667,0.333333333,0.333333333,"[('My', 'PRP$'), ('<PNOUN>', 'NNP'), ('and', 'CC'), ('I', 'PRP'), ('stumble', 'VBD'), ('onto', 'IN'), ('this', 'DT'), ('hop', 'VBG'), ('place', 'NN'), ('the', 'DT'), ('other', 'JJ'), ('night', 'NN'), ('and', 'CC'), ('have', 'VBD'), ('a', 'DT'), ('great', 'JJ'), ('time', 'NN'), ('!', '.')]","[('My', 'O', None), ('Girlfriend', 'O', None), ('and', 'O', None), ('I', 'O', None), ('stumbled', 'O', None), ('onto', 'O', None), ('this', 'O', None), ('hopping', 'O', None), ('place', 'O', None), ('the', 'O', None), ('other', 'O', None), ('night', 'O', None), ('and', 'O', None), ('had', 'O', None), ('a', 'O', None), ('great', 'O', None), ('time', 'O', None), ('!', 'O', None)]"
18,1829,"He can't help, they're bought up so fast.",[],[],[],"[('He', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('help', 'VB'), (',', ','), ('they', 'PRP'), (""'re"", 'VBP'), ('bought', 'VBD'), ('up', 'RP'), ('so', 'RB'), ('fast', 'RB'), ('.', '.')]","[('He', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('help', 'VB'), (',', ','), ('they', 'PRP'), (""'re"", 'VBP'), ('buy', 'VBD'), ('up', 'RP'), ('so', 'RB'), ('fast', 'RB'), ('.', '.')]",0.333333333,0.333333333,0,0.333333333,0.166666667,0,0.25,1,0,"[('He', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('help', 'VB'), (',', ','), ('they', 'PRP'), (""'re"", 'VBP'), ('buy', 'VBD'), ('up', 'RP'), ('so', 'RB'), ('fast', 'RB'), ('.', '.')]","[('He', 'O', None), ('ca', 'O', None), (""n't"", 'O', None), ('help', 'O', None), (',', 'O', None), ('they', 'O', None), (""'re"", 'O', None), ('bought', 'O', None), ('up', 'O', None), ('so', 'O', None), ('fast', 'O', None), ('.', 'O', None)]"
19,2935,"Secondly, on this night the place was overwhelmed by upper east side ladies perfume.",[],[],[],"[('Secondly', 'RB'), (',', ','), ('on', 'IN'), ('this', 'DT'), ('night', 'NN'), ('the', 'DT'), ('place', 'NN'), ('was', 'VBD'), ('overwhelmed', 'VBN'), ('by', 'IN'), ('upper', 'JJ'), ('east', 'JJ'), ('side', 'NN'), ('ladies', 'NNS'), ('perfume', 'VBP'), ('.', '.')]","[('Secondly', 'RB'), (',', ','), ('on', 'IN'), ('this', 'DT'), ('night', 'NN'), ('the', 'DT'), ('place', 'NN'), ('be', 'VBD'), ('overwhelm', 'VBN'), ('by', 'IN'), ('upper', 'JJ'), ('east', 'JJ'), ('side', 'NN'), ('lady', 'NNS'), ('perfume', 'VBP'), ('.', '.')]",0.333333333,0,0.125,0.0625,0,0.25,0.1875,0,0.333333333,"[('Secondly', 'RB'), (',', ','), ('on', 'IN'), ('this', 'DT'), ('night', 'NN'), ('the', 'DT'), ('place', 'NN'), ('be', 'VBD'), ('overwhelm', 'VBN'), ('by', 'IN'), ('upper', 'JJ'), ('east', 'JJ'), ('side', 'NN'), ('lady', 'NNS'), ('perfume', 'VBP'), ('.', '.')]","[('Secondly', 'O', None), (',', 'O', None), ('on', 'O', None), ('this', 'O', None), ('night', 'O', None), ('the', 'O', None), ('place', 'O', None), ('was', 'O', None), ('overwhelmed', 'O', None), ('by', 'O', None), ('upper', 'O', None), ('east', 'O', None), ('side', 'O', None), ('ladies', 'O', None), ('perfume', 'O', None), ('.', 'O', None)]"
20,1805,"i have eaten here a handful of times, for no reason besides sheer convenience.",[],[],[],"[('i', 'NNS'), ('have', 'VBP'), ('eaten', 'VBN'), ('here', 'RB'), ('a', 'DT'), ('handful', 'NN'), ('of', 'IN'), ('times', 'NNS'), (',', ','), ('for', 'IN'), ('no', 'DT'), ('reason', 'NN'), ('besides', 'IN'), ('sheer', 'NN'), ('convenience', 'NN'), ('.', '.')]","[('i', 'NNS'), ('have', 'VBP'), ('eat', 'VBN'), ('here', 'RB'), ('a', 'DT'), ('handful', 'NN'), ('of', 'IN'), ('time', 'NNS'), (',', ','), ('for', 'IN'), ('no', 'DT'), ('reason', 'NN'), ('besides', 'IN'), ('sheer', 'NN'), ('convenience', 'NN'), ('.', '.')]",0,0,0,0.0625,0,0.375,0.125,1,0,"[('i', 'NNS'), ('have', 'VBP'), ('eat', 'VBN'), ('here', 'RB'), ('a', 'DT'), ('handful', 'NN'), ('of', 'IN'), ('time', 'NNS'), (',', ','), ('for', 'IN'), ('no', 'DT'), ('reason', 'NN'), ('besides', 'IN'), ('sheer', 'NN'), ('convenience', 'NN'), ('.', '.')]","[('i', 'O', None), ('have', 'O', None), ('eaten', 'O', None), ('here', 'O', None), ('a', 'O', None), ('handful', 'O', None), ('of', 'O', None), ('times', 'O', None), (',', 'O', None), ('for', 'O', None), ('no', 'O', None), ('reason', 'O', None), ('besides', 'O', None), ('sheer', 'O', None), ('convenience', 'O', None), ('.', 'O', None)]"
21,2559,Obviously run by folks who know a pie.,[],[],[],"[('Obviously', 'RB'), ('run', 'VBN'), ('by', 'IN'), ('folks', 'NNS'), ('who', 'WP'), ('know', 'VBP'), ('a', 'DT'), ('pie', 'NN'), ('.', '.')]","[('Obviously', 'RB'), ('run', 'VBN'), ('by', 'IN'), ('folk', 'NNS'), ('who', 'WP'), ('know', 'VBP'), ('a', 'DT'), ('pie', 'NN'), ('.', '.')]",0,0,0,0.111111111,0,0.222222222,0.222222222,0,0,"[('Obviously', 'RB'), ('run', 'VBN'), ('by', 'IN'), ('folk', 'NNS'), ('who', 'WP'), ('know', 'VBP'), ('a', 'DT'), ('pie', 'NN'), ('.', '.')]","[('Obviously', 'O', None), ('run', 'O', None), ('by', 'O', None), ('folks', 'O', None), ('who', 'O', None), ('know', 'O', None), ('a', 'O', None), ('pie', 'O', None), ('.', 'O', None)]"
22,716,We were very disappointed.,[],[],[],"[('We', 'PRP'), ('were', 'VBD'), ('very', 'RB'), ('disappointed', 'JJ'), ('.', '.')]","[('We', 'PRP'), ('be', 'VBD'), ('very', 'RB'), ('disappointed', 'JJ'), ('.', '.')]",1,0,0.2,0.2,0.2,0,0.2,0,0.5,"[('We', 'PRP'), ('be', 'VBD'), ('very', 'RB'), ('disappointed', 'JJ'), ('.', '.')]","[('We', 'O', None), ('were', 'O', None), ('very', 'O', None), ('disappointed', 'O', None), ('.', 'O', None)]"
23,2464,IT IS DEFINITELY SPECIAL AND AFFORDABLE.,[],[],[],"[('In', 'IN'), ('In', 'IN'), ('DEFINITELY', 'NNP'), ('SPECIAL', 'NNP'), ('AND', 'NNP'), ('AFFORDABLE', 'NNP'), ('.', '.')]","[('In', 'IN'), ('In', 'IN'), ('DEFINITELY', 'NNP'), ('SPECIAL', 'NNP'), ('AND', 'NNP'), ('AFFORDABLE', 'NNP'), ('.', '.')]",0,0,0,0,0,0.571428571,0,0,0,"[('In', 'IN'), ('In', 'IN'), ('<PNOUN>', 'NNP'), ('<PNOUN>', 'NNP'), ('<PNOUN>', 'NNP'), ('<PNOUN>', 'NNP'), ('.', '.')]","[('IT', 'O', None), ('IS', 'O', None), ('DEFINITELY', 'O', None), ('SPECIAL', 'O', None), ('AND', 'O', None), ('AFFORDABLE', 'O', None), ('.', 'O', None)]"
24,385,I really liked this place.,[],[],[],"[('I', 'PRP'), ('really', 'RB'), ('liked', 'VBD'), ('this', 'DT'), ('place', 'NN'), ('.', '.')]","[('I', 'PRP'), ('really', 'RB'), ('like', 'VBD'), ('this', 'DT'), ('place', 'NN'), ('.', '.')]",1,0,0,0.166666667,0.166666667,0.166666667,0.166666667,1,0,"[('I', 'PRP'), ('really', 'RB'), ('like', 'VBD'), ('this', 'DT'), ('place', 'NN'), ('.', '.')]","[('I', 'O', None), ('really', 'O', None), ('liked', 'O', None), ('this', 'O', None), ('place', 'O', None), ('.', 'O', None)]"
25,1350,I will be going back very soon.,[],[],[],"[('I', 'PRP'), ('will', 'MD'), ('be', 'VB'), ('going', 'VBG'), ('back', 'RB'), ('very', 'RB'), ('soon', 'RB'), ('.', '.')]","[('I', 'PRP'), ('will', 'MD'), ('be', 'VB'), ('go', 'VBG'), ('back', 'RB'), ('very', 'RB'), ('soon', 'RB'), ('.', '.')]",0,0.5,0,0.375,0.125,0,0.25,0,0,"[('I', 'PRP'), ('will', 'MD'), ('be', 'VB'), ('go', 'VBG'), ('back', 'RB'), ('very', 'RB'), ('soon', 'RB'), ('.', '.')]","[('I', 'O', None), ('will', 'O', None), ('be', 'O', None), ('going', 'O', None), ('back', 'O', None), ('very', 'O', None), ('soon', 'O', None), ('.', 'O', None)]"
26,3534,"All the money went into the interior decoration, none of it went to the chefs.","['interior decoration', 'chefs']","['positive', 'negative']","[('28', '47'), ('72', '77')]","[('All', 'PDT'), ('the', 'DT'), ('money', 'NN'), ('went', 'VBD'), ('into', 'IN'), ('the', 'DT'), ('interior', 'JJ'), ('decoration', 'NN'), (',', ','), ('none', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('went', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('chefs', 'NNS'), ('.', '.')]","[('All', 'PDT'), ('the', 'DT'), ('money', 'NN'), ('go', 'VBD'), ('into', 'IN'), ('the', 'DT'), ('interior', 'JJ'), ('decoration', 'NN'), (',', ','), ('none', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('go', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('chef', 'NNS'), ('.', '.')]",1,0,0.058823529,0,0.058823529,0.235294118,0.117647059,0,0,"[('All', 'PDT'), ('the', 'DT'), ('money', 'NN'), ('go', 'VBD'), ('into', 'IN'), ('the', 'DT'), ('interior', 'JJ'), ('decoration', 'NN'), (',', ','), ('none', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('go', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('chef', 'NNS'), ('.', '.')]","[('All', 'O', None), ('the', 'O', None), ('money', 'O', None), ('went', 'O', None), ('into', 'O', None), ('the', 'O', None), ('interior', 'B', 'positive'), ('decoration', 'I', 'positive'), (',', 'O', None), ('none', 'O', None), ('of', 'O', None), ('it', 'O', None), ('went', 'O', None), ('to', 'O', None), ('the', 'O', None), ('chefs', 'B', 'negative')]"
27,1407,The seats are uncomfortable if you are sitting against the wall on wooden benches.,['seats'],['negative'],"[('4', '9')]","[('The', 'DT'), ('seats', 'NNS'), ('are', 'VBP'), ('uncomfortable', 'JJ'), ('if', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('sitting', 'VBG'), ('against', 'IN'), ('the', 'DT'), ('wall', 'NN'), ('on', 'IN'), ('wooden', 'JJ'), ('benches', 'NNS'), ('.', '.')]","[('The', 'DT'), ('seat', 'NNS'), ('be', 'VBP'), ('uncomfortable', 'JJ'), ('if', 'IN'), ('you', 'PRP'), ('be', 'VBP'), ('sit', 'VBG'), ('against', 'IN'), ('the', 'DT'), ('wall', 'NN'), ('on', 'IN'), ('wooden', 'JJ'), ('bench', 'NNS'), ('.', '.')]",0,0,0.133333333,0,0.066666667,0.2,0.2,0,0.333333333,"[('The', 'DT'), ('seat', 'NNS'), ('be', 'VBP'), ('uncomfortable', 'JJ'), ('if', 'IN'), ('you', 'PRP'), ('be', 'VBP'), ('sit', 'VBG'), ('against', 'IN'), ('the', 'DT'), ('wall', 'NN'), ('on', 'IN'), ('wooden', 'JJ'), ('bench', 'NNS'), ('.', '.')]","[('The', 'O', None), ('seats', 'B', 'negative'), ('are', 'O', None), ('uncomfortable', 'O', None), ('if', 'O', None), ('you', 'O', None), ('are', 'O', None), ('sitting', 'O', None), ('against', 'O', None), ('the', 'O', None), ('wall', 'O', None), ('on', 'O', None), ('wooden', 'O', None), ('benches', 'O', None)]"
28,565,"I asked for seltzer with lime, no ice.",['seltzer with lime'],['neutral'],"[('12', '29')]","[('I', 'PRP'), ('asked', 'VBD'), ('for', 'IN'), ('shelter', 'NN'), ('with', 'IN'), ('lime', 'NN'), (',', ','), ('no', 'DT'), ('ice', 'NN'), ('.', '.')]","[('I', 'PRP'), ('ask', 'VBD'), ('for', 'IN'), ('shelter', 'NN'), ('with', 'IN'), ('lime', 'NN'), (',', ','), ('no', 'DT'), ('ice', 'NN'), ('.', '.')]",1,0,0,0,0.1,0.3,0.1,0,0,"[('I', 'PRP'), ('ask', 'VBD'), ('for', 'IN'), ('shelter', 'NN'), ('with', 'IN'), ('lime', 'NN'), (',', ','), ('no', 'DT'), ('ice', 'NN'), ('.', '.')]","[('I', 'O', None), ('asked', 'O', None), ('for', 'O', None), ('seltzer', 'B', 'neutral'), ('with', 'I', 'neutral'), ('lime', 'I', 'neutral'), (',', 'O', None), ('no', 'O', None), ('ice', 'O', None)]"
